product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
e53023ab8367557ec53afdc82e03121b,relogios_presentes,430,5400,10,4250,220,140,210,watches_gifts
7546d3467dac963558951a5f7817a625,esporte_lazer,550,10680,30,263000,800,850,200,sports_leisure
47afe56948e4dea1c15bf6c808da1a22,moveis_decoracao,540,2850,10,11500,300,100,300,furniture_decor
99797fec32d275aa8d943b11bd6dd11a,consoles_games,570,12250,10,6000,200,200,200,consoles_games
8ef74253fae312e2cd28e867fda5baa9,automotivo,600,1830,20,500,160,40,140,auto
34514da5b2b0b97f385623f08b4e630f,brinquedos,250,6190,20,8000,370,360,110,toys
9afe5faa4fa31a0858bbac1b3821977a,telefonia,460,8800,20,2000,180,60,110,telephony
8596caf32035799ab3365b1f27f1cedb,dvds_blu_ray,500,12250,10,2000,200,20,140,dvds_blu_ray
5b3b5f9ae84ca9ead3138b199420cc94,brinquedos,480,11460,70,54000,200,600,500,toys
ed08c988bf45ddaed9d83ed92f015ec6,informatica_acessorios,530,9980,10,4000,200,150,150,computers_accessories
04cb9679db724268544436f40166c3ed,moveis_escritorio,340,25580,10,157000,580,280,580,office_furniture
fc5feda8d6c915bdbd6ca84bac05e2eb,fashion_bolsas_e_acessorios,630,5840,40,1500,160,50,110,fashion_bags_accessories
65f8c5cb16844ab87be3f0af4eed5e51,eletrodomesticos,580,7580,10,5000,180,80,130,home_appliances
81258a06e30546c898c31a062ae3da08,cama_mesa_banho,570,2580,20,300000,430,190,350,bed_bath_table
317a06884480d645d7f0bc82455ec277,informatica_acessorios,590,19260,50,6500,250,110,150,computers_accessories
a17923e795430dfd9d8e9d5bf444cee2,informatica_acessorios,380,36970,20,115000,300,140,480,computers_accessories
c9e370a48c93410b221b46ce7ee41643,informatica_acessorios,590,2970,20,7000,200,500,180,computers_accessories
b17a6664cea6ac6c23ff388f5a67c973,beleza_saude,500,2120,20,3330,290,60,170,health_beauty
87e24fe285640cc6f3d7580f673ee507,eletronicos,560,1840,30,58750,190,170,180,electronics
dfb471e33709aa5bd232c625d505da46,brinquedos,570,6540,50,78000,200,620,350,toys
707bca6b5d739372cad12a1694ca7d0b,relogios_presentes,560,5550,10,1500,200,50,150,watches_gifts
8f8e98cf133d4ab9a74486c3ce81da02,fashion_bolsas_e_acessorios,380,4310,10,3000,160,100,190,fashion_bags_accessories
4d8ac542663b1d53ccdae075bc2a15ed,informatica_acessorios,540,2280,20,3000,270,100,160,computers_accessories
b84186a036c7f3b9c2e4701800a02e45,construcao_ferramentas_construcao,570,11780,10,52500,160,160,160,construction_tools_construction
6bfdbceb7790a17493f90ec854767268,informatica_acessorios,510,7120,50,2500,160,20,110,computers_accessories
ff2b293ae4b3c204113bdec91e27a584,beleza_saude,570,14480,10,1500,180,80,130,health_beauty
7cdd05e9483aff93c2c0a41cceb9b445,eletrodomesticos,540,3350,10,1000,180,80,130,home_appliances
8f2c823e12d58a9eec1a9191e3c34718,cama_mesa_banho,510,6500,20,9000,160,100,160,bed_bath_table
076a6117fb6e62d15ef45ad6be8ddb1c,cama_mesa_banho,510,3730,10,17540,440,140,330,bed_bath_table
bf379ee1c9b696f70f97027e92279497,utilidades_domesticas,580,5040,10,9000,450,250,200,housewares
c8181e8e724bc31ef26d58c63f9898f7,automotivo,570,2550,10,12000,200,200,200,auto
03feb64db1d0ea0aaad178536a2d0640,utilidades_domesticas,570,4150,10,31000,300,400,300,housewares
c79afda00334ce1f3f34aaa13edfd5cb,cool_stuff,230,3250,10,30750,230,230,290,cool_stuff
6630485063578b527549697547ed3ed5,moveis_decoracao,460,7130,20,10500,340,60,280,furniture_decor
253aede415ef331d1262ffc3a411224d,instrumentos_musicais,590,3580,30,7000,180,60,130,musical_instruments
946b20e2799c73ad1f8f95440f723ce4,cama_mesa_banho,630,4090,30,168000,450,150,350,bed_bath_table
75f492a14681b1e6558a531bbb970c53,moveis_quarto,590,4230,20,102000,410,560,260,furniture_bedroom
70aa499facb0946dc40ff974166fd522,automotivo,580,16830,80,27000,460,160,250,auto
a7c7a8a5ae0e412843068fb8fcc30a86,moveis_decoracao,580,10560,30,7000,350,70,270,furniture_decor
777798445efd625458a90c13f3b3e6e7,brinquedos,520,7110,20,15000,280,220,180,toys
6c1942e17a86109a3608f6aac73ccfe5,automotivo,600,2050,20,1000,250,150,250,auto
2bf5f3d61f1d45798de07f4edf31dbb5,cool_stuff,470,3050,30,111000,520,440,270,cool_stuff
cfe6a5fd520bc8598643c28f7e9b3bb9,perfumaria,290,10470,30,2000,180,100,230,perfumery
e7cfb5f52c08494aeb59190d03ddf5f8,ferramentas_jardim,600,3130,20,107000,300,300,300,garden_tools
9c60b810e32e14c3a278742567720634,moveis_escritorio,470,5590,10,174000,630,580,260,office_furniture
4fbd8f51817097372c985d1d042cdeed,esporte_lazer,390,5360,50,5500,800,200,130,sports_leisure
30b1231ba07a2b463b2197fd37716be6,utilidades_domesticas,430,4950,30,9000,190,140,160,housewares
76d11bfd9f3974c6f750e89582654ea4,telefonia,490,22010,30,500,180,60,110,telephony
c7a3f1a7f9eef146cc499368b578b884,portateis_cozinha_e_preparadores_de_alimentos,520,13720,50,73500,400,300,230,Unspecified
a95e101cee281e7cd36dfef5f80fabfe,agro_industria_e_comercio,480,8660,60,97000,470,700,270,agro_industry_and_commerce
46b173c179c7e6904a5728959bee5b3a,brinquedos,440,15730,20,5500,170,150,220,toys
cad04bbd56e9e1392a586f51477a7e3b,utilidades_domesticas,420,11580,20,5500,600,100,150,housewares
4cd429cde8cf80cc5c334eac09b4b965,informatica_acessorios,520,6300,30,3000,360,20,270,computers_accessories
e950f579a1170b4e385f734c5771e9f4,moveis_decoracao,310,1780,10,6500,300,190,300,furniture_decor
ea99388f66ccc3a78b6c2d7725184b12,esporte_lazer,570,3730,30,14000,650,100,160,sports_leisure
90973fe7cdce864c5345cb2eebdfa666,utilidades_domesticas,610,1170,10,14000,200,140,200,housewares
d36078c6a92906c4c3a2b2a72c146230,fashion_bolsas_e_acessorios,570,1560,10,1500,160,70,110,fashion_bags_accessories
3377b442347c19fe5f5d740892c180e6,eletronicos,510,14160,10,9000,350,160,200,electronics
b25286ea1d4431a1f33b67a706e0f97d,instrumentos_musicais,560,940,10,11000,300,200,200,musical_instruments
725cbfcaff95a4d43742fdf13cf43c75,cool_stuff,580,5370,20,18500,340,50,340,cool_stuff
b28a05b86542471543370c2399f04fd3,automotivo,520,3030,10,1500,160,80,110,auto
242e43e16717ea0a751d98a83b773d4e,construcao_ferramentas_construcao,520,5470,20,2830,170,100,150,construction_tools_construction
7178ddaf7e590ece0dd74143bfc6fd28,brinquedos,440,7240,10,208000,800,360,360,toys
edb124ed00c0f8105a1504abd169aabd,telefonia_fixa,470,17120,20,60500,400,300,300,fixed_telephony
d65f3ccead8c91ecca73fb775ee50cc8,eletrodomesticos,470,5380,10,1000,200,20,260,home_appliances
57d9a5d185e8254383504f57c4b8ddcc,moveis_decoracao,550,4660,20,5000,160,300,300,furniture_decor
15182e412b013f40aa860be89720c91f,livros_interesse_geral,300,9220,10,8000,220,80,160,books_general_interest
7237404d77298a92c6f0af9184bdbafd,utilidades_domesticas,560,4220,10,51500,300,300,300,housewares
ca6f1dddc138d9925f3a9b79dacbf1f5,relogios_presentes,440,8200,30,5500,200,120,150,watches_gifts
d7ae40734de8ff910e5e84034b1e94f3,utilidades_domesticas,590,3020,10,3450,130,140,150,housewares
e47d150b1ca529641e12015c3109bb24,papelaria,550,1890,10,58500,390,190,400,stationery
bff2390f68a7b76b01ef61b684888261,cama_mesa_banho,550,5550,10,6000,160,100,160,bed_bath_table
1e8f7164e2c9b32dcd58e6a6b6b294cb,automotivo,390,770,10,20000,250,60,230,auto
a321aef4233c6e0d55788de8b9a3aeac,telefonia,600,8180,60,3000,170,40,120,telephony
fb979d44fd4269b2ea30e300b66c89f3,pet_shop,490,2940,20,12500,500,40,260,pet_shop
c01d651edb7447f99b72c1fb123f7b38,eletronicos,460,6990,10,4000,180,120,140,electronics
ab33dc82f8f99512a4a7086d5e143b96,beleza_saude,490,10040,20,2000,200,100,200,health_beauty
322ecdda3eff7439376c27a5114fd114,ferramentas_jardim,380,8110,10,4000,200,200,200,garden_tools
f07dfd51b27ae763526ca43745920b7d,cama_mesa_banho,360,5780,20,1750,230,60,130,bed_bath_table
244e3bff7e186eaf8248819370c22daf,ferramentas_jardim,520,610,10,6000,160,350,250,garden_tools
ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,290,5310,20,13500,410,100,350,sports_leisure
07ecfc5bd0d3ca496facedede13afb80,relogios_presentes,500,3890,30,7400,180,120,150,watches_gifts
e0104b143b87f5f1e013446c12add851,relogios_presentes,320,6110,40,7000,170,130,150,watches_gifts
c45d02cc82cd779835094de9b29272cb,cama_mesa_banho,570,2460,20,9500,460,60,360,bed_bath_table
e2b9488ff4e25e7fb5a2973a65eb79e2,cama_mesa_banho,570,6650,10,23000,420,120,360,bed_bath_table
fbb4594a7d9aff5d02ae898ee494b935,utilidades_domesticas,560,7960,20,12500,160,350,220,housewares
17ec1cf6dc8dc7557ca34f1d64a93dc7,portateis_casa_forno_e_cafe,450,5370,10,16000,180,300,240,small_appliances_home_oven_and_coffee
102977ffbec43473f129d2e77b019475,utilidades_domesticas,480,5140,10,11380,350,280,240,housewares
99b7af24fd7be364e3621b9e751b048e,cama_mesa_banho,560,2900,30,25000,460,170,350,bed_bath_table
6789e81c62b672bf413759d22ecacaf7,utilidades_domesticas,460,8360,10,3830,170,130,140,housewares
86265224a1b25cd13f8b20ffeb6c8e5d,beleza_saude,410,5960,10,12500,160,160,150,health_beauty
e9880042522806f124fdd4f8c8514d0d,pet_shop,540,8300,180,26000,330,300,440,pet_shop
f6a4cf51bd4911bee9e0308879e005fd,utilidades_domesticas,310,8020,20,2000,160,300,110,housewares
b931645cdc2d9868f01544e8db63f5ab,ferramentas_jardim,590,3980,60,42000,500,280,280,garden_tools
5e2ba75ad255ff60b1c76c5bf526ae9b,beleza_saude,470,13460,20,5000,200,80,200,health_beauty
5f2d2e225329430182f0d167faa3779b,moveis_decoracao,570,2420,10,12000,400,100,340,furniture_decor
b246df143b8670b035cae900adf9654d,moveis_decoracao,340,5800,10,71500,350,350,350,furniture_decor
44291e25afe160dfe5f844da1b0f8b15,perfumaria,540,9640,10,500,160,50,110,perfumery
eccad33f3402b33fb855de9a980c5b8b,cool_stuff,460,10210,20,21000,990,50,470,cool_stuff
26db948671a4ad63637c2d2065477f00,moveis_decoracao,630,6710,20,10000,400,150,350,furniture_decor
41751736c87d2da5af7c27168bf45a9d,bebes,290,7650,20,79500,270,440,400,baby
1a2b5336765f0c7dd01d380a83a81cec,beleza_saude,490,5670,20,2500,160,70,120,health_beauty
fb3ac05315c8f4a1b54de74e098ef7e2,automotivo,550,33170,30,8500,200,150,200,auto
7ba65aaedb73677effa456995cb7ab97,eletrodomesticos,580,3220,20,2500,180,80,130,home_appliances
c0b4f7401d69d6cf3de3b96e0f2ead2e,utilidades_domesticas,400,2090,40,4500,160,200,150,housewares
6bca83dbf6e081bccb2b23188577ad36,relogios_presentes,450,3440,30,2500,160,90,120,watches_gifts
9bda16ddb772f99c95a69cfd874de990,automotivo,560,3470,10,29000,300,200,300,auto
bb1fe952bdc16ef8974d4ca11aec19b7,beleza_saude,570,5810,10,4170,160,150,140,health_beauty
e7bae0ddf5866c9dec4a6b0be57e0534,moveis_decoracao,210,3780,20,7500,290,250,250,furniture_decor
73edfe6b1784633221fbab2aa60e8456,relogios_presentes,600,6630,20,22000,240,50,250,watches_gifts
8ed3ae310714d18ee990923aeb411508,ferramentas_jardim,480,1570,10,9000,300,400,250,garden_tools
969a102d83f0c52f2da59c65bfeb173c,beleza_saude,490,22870,10,13000,250,130,200,health_beauty
c1e5b96342357985d492c02b4279ce9b,esporte_lazer,500,38230,10,13000,310,330,310,sports_leisure
778da519962c5306049eafccfd72abb8,ferramentas_jardim,450,4620,20,49000,340,180,310,garden_tools
3439529926df110506c6752e8f16d358,utilidades_domesticas,540,4590,20,11900,380,200,220,housewares
c695342500b74ff952db47b541726de1,beleza_saude,250,4290,10,2000,260,180,110,health_beauty
92298b2c1c8b487f7029ce5ea3b87018,automotivo,580,6760,20,12000,600,80,330,auto
3d254dd1d443d5c733715c4ccb3d72ce,moveis_decoracao,370,9620,10,20500,250,770,150,furniture_decor
3aeed13a2a503382bb5925a5cf419dd3,automotivo,560,8350,40,3500,350,50,350,auto
62744bf012b60074e5fa0fcd657cbd34,moveis_decoracao,590,5950,40,4000,500,30,250,furniture_decor
ad1128daf194f4b6ac4256e16233497c,telefonia,320,5800,20,1000,160,30,110,telephony
e95703a89b7e347a78ac894708191b36,moveis_decoracao,520,5750,10,31000,300,300,300,furniture_decor
5911c9189c5956116eff6542156a1b32,cama_mesa_banho,400,3240,10,8500,360,40,290,bed_bath_table
51546b31b0669a44f338a791d4f96ddd,informatica_acessorios,430,9360,20,2000,140,50,140,computers_accessories
bbe2718f3f392fdea27314d5e2f3287e,esporte_lazer,560,9640,30,5000,240,220,220,sports_leisure
ada916969296efb7a3f68cced80f60b8,utilidades_domesticas,540,1750,10,9500,230,260,200,housewares
822ec6c9995d2e4747d0c33e98d61ec8,construcao_ferramentas_seguranca,520,12980,10,7000,200,200,200,construction_tools_safety
6611f79f541df026cb3828e97548f79b,relogios_presentes,630,11840,40,11500,1050,130,130,watches_gifts
ecd15c67f7a723b7de79f4346911e122,informatica_acessorios,470,21640,30,1500,160,120,150,computers_accessories
b140cc13107904067b325ad095709d6b,automotivo,570,6010,50,111750,270,160,170,auto
16245c0134a3dedc3e2c124260925f70,cama_mesa_banho,560,6100,10,6000,160,100,160,bed_bath_table
2c4930c4b284c7b99db2a4c52071a45e,moveis_decoracao,550,2640,10,90500,350,300,350,furniture_decor
c4444723412f21a52a81a4c14eadc0fa,telefonia,260,4300,30,500,190,30,110,telephony
9af30b38efe5ca2a1a97330e77400717,esporte_lazer,590,6660,60,7000,220,170,120,sports_leisure
fdcf45aa23bb8312ecc0027d6e1ef1c4,artigos_de_natal,390,2580,10,2500,160,120,110,christmas_supplies
97d94ffa4936cbc2555e83aefc1f427b,construcao_ferramentas_construcao,510,6670,10,30000,250,60,250,construction_tools_construction
b8985a4d0fd0f1502eec53355f322670,bebes,570,7990,10,21000,310,430,210,baby
f9392dda35e35d69c08288c2c670897f,cama_mesa_banho,270,4230,10,2000,160,120,110,bed_bath_table
a934477935383c309a1c492e6c0e025c,instrumentos_musicais,590,3470,10,107000,400,400,400,musical_instruments
0a8611ab07b16ada9f45900722ed0e5d,cama_mesa_banho,600,6170,20,6830,570,40,280,bed_bath_table
a1c4213421e6cf98f7167b2086e96ea2,perfumaria,470,4020,10,1330,160,160,130,perfumery
ed7090839f8e749840a20f1c1cc78717,informatica_acessorios,510,3260,10,8170,300,150,150,computers_accessories
7cdf063c858373234611848620a5c950,moveis_decoracao,530,9040,10,129000,400,450,400,furniture_decor
a3a7f611af275e93e51407214929f119,cama_mesa_banho,550,8440,10,10000,250,50,250,bed_bath_table
b5af7ee335cbfa18d8e9b3d66e6a8938,consoles_games,210,7960,10,3000,190,20,160,consoles_games
cefd572c70bd7ed476b5538fea3e0bce,cama_mesa_banho,510,1680,10,15000,450,250,350,bed_bath_table
ea57ad56367f3fecf63fcfb46d33f3a7,brinquedos,480,2650,10,10000,360,190,170,toys
b8fdad0799bd50231797580d63194b78,beleza_saude,580,12120,10,3200,260,280,160,health_beauty
03c14a3d479e334e87ee5baf2563811d,ferramentas_jardim,560,11930,10,15000,200,220,220,garden_tools
f40e67d9fbad11e25f958cc8b534af73,beleza_saude,490,4530,10,5830,200,60,110,health_beauty
33210191b5878f3ffcb98ee93963da63,esporte_lazer,330,13300,50,7000,240,190,230,sports_leisure
e12f70be6bbe9361e612c973fcf15dcc,bebes,600,18820,40,59620,350,570,520,baby
3af5874bd2429ed183a5445d1432fcde,construcao_ferramentas_construcao,510,1500,20,1000,170,50,130,construction_tools_construction
425966339f6d9c933d8f5f23310d86a6,beleza_saude,460,16660,20,23500,160,100,200,health_beauty
34dcd1a460194e9a114524a6ec0ad39e,brinquedos,390,12230,10,3500,170,150,120,toys
4f6a3ad213467dd649e0538e97395a57,utilidades_domesticas,570,5250,10,16000,250,160,160,housewares
e917a4c1765b98c448b7e4cadcbd0d36,papelaria,510,5620,60,1000,180,60,130,stationery
1f2a1eb53046341d5e07150430b9f091,casa_construcao,590,9180,70,7500,160,290,160,home_construction
ca2a703b0fde4c81cf556baea471e978,market_place,180,13830,10,7000,200,80,140,market_place
494e28e86f2b12df2d95e9d55266ef4a,telefonia,530,4960,20,900,190,30,110,telephony
25e531393ced00e48e0c790fb864f1bf,perfumaria,590,6800,10,3820,200,120,130,perfumery
ec5b5cce0b8464a1c618325f35c779dc,moveis_decoracao,600,20840,30,13000,690,110,110,furniture_decor
616c497aa9cc2d4ce93eb380cf5cc121,cama_mesa_banho,540,3600,10,300000,450,150,350,bed_bath_table
e819fddd6622f30e872bfc89471c1408,moveis_decoracao,600,7720,10,6500,160,150,130,furniture_decor
d1eae8696e58fd64c47a433ad605f2a4,beleza_saude,360,1240,10,1000,190,110,230,health_beauty
65fd9b358b7ee029fba34839e9c35fdf,informatica_acessorios,500,5560,10,3500,280,100,370,computers_accessories
a687ed05398f0114eca6f663b8ced32c,eletronicos,590,1260,10,1000,200,50,120,electronics
7fa3e1a663cc86837564958cf16853b3,bebes,590,2240,20,62000,750,150,500,baby
8b3340da906941fd51ccdbf7b0e77d07,automotivo,550,3430,20,1000,240,20,170,auto
6acb159c74b0fa813fb68bf88655c7ab,ferramentas_jardim,530,10520,100,13000,400,100,150,garden_tools
2c7f01e4f39f8ca21caddb86374d7b4b,eletronicos,500,3950,30,85500,780,90,230,electronics
0b8d94b0bcf4e22c9bf886c98bb994d3,bebes,250,4840,20,138000,600,320,430,baby
5ab7d10303d38da7a0ed5c1a534490f0,moveis_decoracao,570,3730,40,8000,370,400,270,furniture_decor
493d26747843694010877d8e73ef335f,fashion_bolsas_e_acessorios,290,3060,30,4400,310,310,200,fashion_bags_accessories
6b59816f789d2ecd9884ca8bbb81dd93,moveis_escritorio,450,21610,10,149000,580,280,580,office_furniture
5a885007d9eed9680c983b19126a4bee,malas_acessorios,590,6830,30,7000,430,160,270,luggage_accessories
777c0b09022d68979d7c489251a4c7a0,moveis_decoracao,480,20190,30,68000,900,40,500,furniture_decor
64d9a8168b3776844d8e4dac2a0efca3,esporte_lazer,590,4490,10,1000,250,250,250,sports_leisure
b4b1c13bd539cdda68bd9a5e899767fb,telefonia,630,15480,30,4000,180,160,160,telephony
15a581e2cae15fe40ac430f07dc6aa12,casa_construcao,570,10180,10,4500,180,190,130,home_construction
10cb4574e88302b21a629d95fe74c54f,cama_mesa_banho,590,3450,60,49500,560,120,400,bed_bath_table
c148ea72eba1b3bb6f9f5050183d533d,ferramentas_jardim,580,12450,50,59500,350,260,240,garden_tools
66870cddd12bb52a4bc95468f0bc9fa8,automotivo,600,8730,60,21500,300,250,300,auto
622a3f08e882eef68dd982a5d0feee69,eletrodomesticos_2,380,4330,10,32250,240,240,230,home_appliances_2
df4bcf4a328103951507064660c445e9,automotivo,370,14790,50,6500,260,90,240,auto
15f4274d2a06f9da4e476ad9bb5c80b9,papelaria,530,1390,10,10000,200,450,350,stationery
e6e3b7c71e3a84b79b0dc5300587fd6a,papelaria,540,3570,30,9000,250,60,250,stationery
e1da6ab77f4859eb17950e5df1c0f815,pet_shop,560,7240,20,70500,500,210,210,pet_shop
ded0fc03d15300415b27c4b3342fefe1,artigos_de_festas,430,6290,10,31000,270,270,270,party_supplies
27da9ff5303d900602623ce3b731e0bf,utilidades_domesticas,290,4150,10,41000,630,250,230,housewares
6efb8e8a3fb0785e2b86c6c5e9c7bb9d,casa_construcao,440,3310,40,10000,300,200,300,home_construction
471538735ac6433154a0288a62b96292,moveis_decoracao,330,4920,20,4000,160,220,180,furniture_decor
c3e34cbfe33021ebcb984bc07aef6b73,malas_acessorios,420,3480,10,7500,250,30,200,luggage_accessories
dd9ba6bfb2f1aaefbb43ec910485ccb0,beleza_saude,510,9680,10,5000,160,150,150,health_beauty
0a82c5e3af23bf02899280c8e1f4eea9,eletrodomesticos,600,2640,10,12500,500,20,370,home_appliances
12587360502d12268a9841080015d52a,relogios_presentes,470,7160,20,2000,160,120,120,watches_gifts
9c985e2ff7b419faca8c549f4b1673c2,papelaria,580,4890,40,5000,420,140,300,stationery
08a5cbbd7adc85e1074b03fceaca34ee,construcao_ferramentas_construcao,550,5690,50,2500,200,100,150,construction_tools_construction
3e43be936ce46c0ea61fb7aaf746fa17,telefonia,500,6800,50,3000,170,40,120,telephony
c3cdb28ed53f4ec5d9afe32753961641,cama_mesa_banho,520,7060,10,30000,300,200,250,bed_bath_table
fbcd9b07bda0301e7e776fc1ab26fdfe,casa_conforto,620,2920,10,22000,450,150,350,home_confort
76047a9f85e0601a31579a9a9e88a0e8,relogios_presentes,560,2720,10,3330,170,130,150,watches_gifts
fc64f94fa41c3384cce3defbe89db72f,utilidades_domesticas,550,5800,50,4500,200,110,110,housewares
11491792277842adf3f5bac76ae3dbf5,instrumentos_musicais,570,29690,50,1000,160,160,160,musical_instruments
65aad7866bb1987f122e668fa84040f4,beleza_saude,600,11270,40,8000,420,80,110,health_beauty
31a4e43f70b04f64268d63fd9193a8d5,esporte_lazer,420,29510,20,1500,160,80,110,sports_leisure
968ada41fd04a1d3221d01f7598db4a2,esporte_lazer,470,2350,20,11500,600,150,150,sports_leisure
2a7906396f06c254b7b32a8ed3e45894,informatica_acessorios,590,2390,30,3500,360,50,150,computers_accessories
9bd01dd31e915573f3ab0bb9a6d7e113,informatica_acessorios,570,11770,10,12500,170,250,170,computers_accessories
5d7a4ee1450d108913cdd64fff383338,automotivo,570,1880,40,2500,250,150,250,auto
532576a988e8cefa38a4531cab18a354,ferramentas_jardim,520,680,20,2500,220,90,150,garden_tools
9d374944ce89ce9afd8c8f79fb7f3bc9,informatica_acessorios,600,3370,30,4000,160,40,160,computers_accessories
3fab9767a48fd2bbbf649feaab5b434a,esporte_lazer,590,1990,10,7000,300,300,300,sports_leisure
1b81b117d19f1f282c2818484e52211e,automotivo,580,13810,80,5500,200,100,150,auto
348f3e919406e3bbdd723015432b3e1a,esporte_lazer,540,9430,10,5500,180,120,140,sports_leisure
3487b8d662448326a09da14416640170,moveis_decoracao,560,4710,20,4000,800,100,600,furniture_decor
c77330cb95bf8227f54bda2c2452a11a,brinquedos,270,3920,30,1500,160,70,110,toys
609c35bf8122d5ab8186ed7a6bfcd843,beleza_saude,390,3450,10,2500,180,80,180,health_beauty
d66d9dba1b0d3aab8f3b6b02e4cd3f8e,utilidades_domesticas,460,7950,10,231000,330,700,440,housewares
99ce9f06fbb85fb4f451c6a0691e69a4,cool_stuff,340,30170,10,6580,170,150,150,cool_stuff
b6ada73818651fe7e64be10653062ea2,bebes,520,3410,20,79000,450,250,450,baby
fc44aa56f6950438772a08ec23552fd9,eletrodomesticos,490,1500,20,7500,220,350,250,home_appliances
6968d8e58726cfe8f9677155ffc6b251,beleza_saude,570,8510,10,37000,290,170,150,health_beauty
71382293e7e1570ecfca5410c546267e,perfumaria,310,1400,10,2000,220,70,160,perfumery
c2f2d10f8b047f5cffef731479a34432,eletrodomesticos,550,3540,10,1000,180,80,130,home_appliances
b19619526123b3f2a7a6ebc7bc23e710,esporte_lazer,580,4880,30,2000,160,150,160,sports_leisure
c01529871fdb3a98bfd7c845f24f6c21,esporte_lazer,490,8110,30,2000,300,50,300,sports_leisure
389e547608604fa4ffd18d40703b5416,ferramentas_jardim,520,11120,40,17000,280,130,150,garden_tools
b1434a8f79cb3528540d9b21e686e823,cama_mesa_banho,570,1840,10,135000,550,250,350,bed_bath_table
30a47cc354b9607076272300c899dce9,bebes,260,15940,50,4500,260,70,220,baby
3c6c21037ebd4ebe1f20aea71e85982d,livros_interesse_geral,460,10040,10,7000,350,60,300,books_general_interest
97722a15d9ccbf90ef47621baa79b87f,esporte_lazer,570,6880,20,1500,160,160,160,sports_leisure
7ae27ce0834f80f4e3779fd06ca9ce83,beleza_saude,370,10960,10,10500,170,140,160,health_beauty
6f7c30c01b078cfe5a4adbceb9c363f9,brinquedos,580,12330,10,15670,490,230,450,toys
30dd245a5cc5a0def5b5d42b024a17b0,livros_interesse_geral,380,2690,10,81700,170,170,200,books_general_interest
dc523b958f892102fd63bb7a60fea902,automotivo,590,11640,40,73500,400,240,480,auto
3c54d3fdff96e2d3dc2115d08ef858c0,bebes,580,9610,20,12000,420,250,150,baby
0ce1adfdded63914231951b7b34624fe,ferramentas_jardim,590,7280,10,3500,180,230,180,garden_tools
05ed196725fbeca4876c2181780d89bb,instrumentos_musicais,520,5410,20,14000,300,300,300,musical_instruments
07755a0056db849613241c6d91eaf45f,relogios_presentes,560,4700,20,8320,210,120,150,watches_gifts
f6a84928571f68635beb0f5c9333c6f3,esporte_lazer,600,12470,60,300000,860,660,360,sports_leisure
429de6049b45a9fcb96aff1603f55d3c,cool_stuff,560,6540,20,1500,160,130,210,cool_stuff
ce4958776b3721723edac6bd9a05e833,utilidades_domesticas,370,2560,40,51000,500,200,300,housewares
30d5e50fed61fb46e697b737f94e1468,brinquedos,490,2140,30,4000,450,150,350,toys
ed355705438d608579451a9b3a230f1b,moveis_decoracao,380,19630,10,9000,530,80,110,furniture_decor
1df4766d26ab7bcb152eaf8c600210a6,automotivo,470,11980,20,9000,400,240,330,auto
dacde5ab7bf7b2163220279b65389393,utilidades_domesticas,470,8960,10,4000,200,150,160,housewares
f42229541a6335f3ed5268439ea9f414,industria_comercio_e_negocios,510,11390,20,43500,160,1030,250,industry_commerce_and_business
d1c965e9559fed1df80e7488ce88d53f,perfumaria,560,11230,30,5510,190,190,170,perfumery
4bae57411011b77f088dddbbde9a1f86,cama_mesa_banho,490,3010,30,8400,370,230,350,bed_bath_table
af210e7b5709fdeb3984f93a10da094e,beleza_saude,530,11120,40,75250,350,320,350,health_beauty
e7d05769123784629c9484f57ad35176,perfumaria,440,2160,20,5500,160,110,110,perfumery
82da31ba11331ed88419773d888bae7f,telefonia,580,3720,30,2000,160,70,130,telephony
bc14412610aee0e67600fc300c46226e,esporte_lazer,590,28530,10,20500,330,300,300,sports_leisure
de480e3ae31eea2d2d97d694c43172fc,informatica_acessorios,480,5350,40,1500,160,50,110,computers_accessories
6d5dc5358e4ea12ef2c8058d7773c0a1,utilidades_domesticas,580,2450,10,20500,380,70,260,housewares
ba63ad9eaf3dc6369f8187e7251c0870,perfumaria,380,18130,30,58500,270,200,350,perfumery
1747048d975dfb4b55bc232200ccc53f,utilidades_domesticas,460,12040,10,94000,590,430,430,housewares
c866cfc3cef7412031f09f918ed2cd90,esporte_lazer,520,2330,10,12000,500,200,500,sports_leisure
ed2067a9c1f79553088a3c67b99a9f97,alimentos,520,9190,10,7500,160,120,150,food
1d27f15c0c084ccec3d472eb5c1eb29c,ferramentas_jardim,370,3910,10,42000,190,380,180,garden_tools
b4436da747c3a53ab07ac0e71de17dcd,esporte_lazer,420,6960,10,244500,1050,500,200,sports_leisure
1893eeba0f624153fe2b3f0711e4a554,moveis_sala,500,3640,30,98500,470,260,460,furniture_living_room
6db72cc3d861dbea370e6959aa850b8c,utilidades_domesticas,580,6820,20,3400,300,60,110,housewares
de1aba30fa0ac366af9ced2db1b964a2,brinquedos,520,11560,10,3500,170,100,120,toys
8316da766ebc954ed00fe9bcf1413254,automotivo,580,5230,60,1000,240,20,170,auto
9e4a852f41aff52bafff133d9deb5eee,papelaria,550,3820,50,57000,380,300,280,stationery
